original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
Cn1cc(-c2nc(C(=O)Nc3cccc4cn[nH]c34)cs2)cn1,Cn1cc(Cc2nc(C(=O)Nc3cccc4cn[nH]c34)cs2)cn1,1,0,97.61904761904762,0.30645161290322576,98.81773491827292
Cc1cccn2c(CN3CCNC(=O)CC3c3ccccc3)cnc12,Cc1cccn2c(CN3CCNC(=O)CC3c3ccccc3)cnc12,1,1,100.0,0.0,98.81773491827292
Cc1cccc(C2(CNC(=O)N3CCC(C(N)=O)C3)CCCC2)c1,Cc1cccc(C2(CNC(=O)N3CCC(C(N)=O)CC)CCCC2)c1,0,0,97.61904761904762,1.0,98.81773491827292
Fc1ccccc1-c1cccc(C2CCCN(Cc3ccccn3)C2)n1,Fc1ccccc1-c1cccc(C2CCCN(Cc3ccccn3)CC)n1,0,0,97.43589743589743,1.0,98.81773491827292
COCc1cccc(C(=O)Nc2cc(F)ccc2C)c1,COCc1cccc(C(=O)Nc2cc(F)ccc2C)c1,1,1,100.0,0.0,98.81773491827292
O=C(Cn1c(=O)cnc2ccccc21)NCCc1ccc(F)cc1,C=C(Cn1c(=O)nnc2ccccc21)NCCc1ccc(F)cc1,1,0,94.73684210526315,0.42105263157894735,98.81773491827292
CC1(C)CCCN1C(=O)c1ccc(=O)n(-c2ccc(F)cc2)n1,CC1(C)CCCN1C(=O)c1ccc(-O)n(-c2ccc(F)cc2)n1,0,0,97.61904761904762,1.0,98.81773491827292
COc1ccc(CN(C)C(=O)C2(c3ccccc3)CC2)cc1F,COc1ccc(CN(C)C(=O)C2(c3ccccc3)CC2)cc1F,1,1,100.0,0.0,98.81773491827292
CC1CCCN(C(=O)c2nc[nH]c2C(=O)NC2CCCCC2)C1,CC1CCCN(C(=O)c2nc[nH]c2C(=O)N22CCCCC2)C1,0,0,97.5,1.0,98.81773491827292
CN(c1ccc(C(N)=O)cc1)S(=O)(=O)c1ccc2c(c1)CCC2,CN(c1ccc(C(N)=O)cc1)S(=O)(=O)c1ccc2c(c1)CCC2,1,1,100.0,0.0,98.81773491827292
CSc1ccc2c(c1)NC(=O)C(c1ccccc1)O2,CSc1ccc2c(c1)NC(=O)C(c1ccccc1)O2,1,1,100.0,0.0,98.81773491827292
O=C(Nc1c(-c2ccc(F)cc2)n[nH]c1C1CC1)C1CCC1,O=C(Nc1c(-c2ccc(F)cc2)n[nH]c1C1CC1)C1CCCC,0,0,97.5609756097561,1.0,98.81773491827292
Cc1ccccc1Nc1nc(N)nc(COc2ccccc2C#N)n1,Cc1ccccc1Nc1nc(N)nc(COc2ccccc2C#N)n1,1,1,100.0,0.0,98.81773491827292
Cc1cccc(CNc2cccc(-c3n[nH]c(C)n3)c2)c1,Cc1cccc(CNc2cccc(-c3n[nH]c(C)n3)c2)c1,1,1,100.0,0.0,98.81773491827292
COC(=O)CCc1csc(COc2c(C)cccc2C)n1,COC(=O)CCc1csc(COc2c(C)cccc2C)n1,1,1,100.0,0.0,98.81773491827292
O=C(CNC(=O)NCCc1cccc(Cl)c1)Nc1ccccc1,O=C(CNC(=O)NCCc1cccc(Cl)c1)Nc1ccccc1,1,1,100.0,0.0,98.81773491827292
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CC(C)n1nc(-c2ccccc(O)ccc3[nH]2)c2c(N)ncnc21,0,0,97.67441860465115,1.0,98.81773491827292
COc1ccc(-c2cc(C(=O)NCCc3ccccn3)nn2C)cc1,COc1ccc(-c2cc(C(=O)NCCc3ccccn3)nn2C)cc1,1,1,100.0,0.0,98.81773491827292
Cc1cc(COc2cccc(Oc3ncccn3)c2)on1,Cc1cc(COc2cccc(Oc3ncccn3)c2)nn1,0,0,96.7741935483871,1.0,98.81773491827292
CC1CN(C(=O)CN(C)c2ncnc3[nH]cnc23)CC(C)(C)O1,CC1CN(C(=O)CN(C)c2ncnc3[nH]cnc23)CC(C)(C)O1,1,1,100.0,0.0,98.81773491827292
CC(C)(C)OC(=O)NC1CCCN(S(C)(=O)=O)C1,CC(C)(C)OC(=O)NC1CCCN(S(C)(=O)=O)C1,1,1,100.0,0.0,98.81773491827292
O=C(C1CC1)N1CCn2c(nnc2-c2cccs2)C1,O=C(C1CC1)N1CCn2c(nnc3-c2cccs2)C1,0,0,96.96969696969697,1.0,98.81773491827292
O=C(NCC(=O)N1CCCC1)c1cnn2c1OCCC2,O=C(NCC(=O)N1CCCC1)c1cnn2c1OCCC2,1,1,100.0,0.0,98.81773491827292
CCn1nccc1CNS(=O)(=O)c1ccc(C(C)(C)C)cc1,CCn1nccc1CNS(=O)(=O)c1ccc(C(C)(C)C)cc1,1,1,100.0,0.0,98.81773491827292
COc1cccc(C(O)CN2CCc3ccccc32)c1,COc1cccc(C(O)CN2CCc3ccccc32)c1,1,1,100.0,0.0,98.81773491827292
CCCS(=O)(=O)N1CCCC1C(=O)OCC1CC=CCC1,CCCS(=O)(=O)N1CCCC1C(=O)OC11CC=CCC1,0,0,97.14285714285714,1.0,98.81773491827292
Cc1nccn1-c1ccc(CNC(=O)N2CCOCC2C2CC2)cn1,Cc1ncnn1-c1ccc(CNC(=O)N2CCOCC2C2CC2)cn1,1,0,97.43589743589743,0.27692307692307694,98.81773491827292
c1ccc(C(NCc2cccs2)c2ccncc2)cc1,c1ccc(CNNCc2cccs2)c2ccncc2)cc1,0,0,96.66666666666667,1.0,98.81773491827292
CCc1onc(C)c1NC(=O)N1CCN(c2cnn(C)c2)C(=O)C1,CCc1onc(C)c1NC(=O)N1CCN(c2cnn(C)c2)C(=O)C1,1,1,100.0,0.0,98.81773491827292
COc1cccc(C(C#N)N2CCC(O)CC2)c1OC,COc1cccc(C(C#N)N2CCC(C)CC2)c1OC,1,0,96.7741935483871,0.20454545454545459,98.81773491827292
COc1ccccc1NC(=O)CNC(C)c1ccccc1,COc1ccccc1NC(=O)CNC(C)c1ccccc1,1,1,100.0,0.0,98.81773491827292
O=C1CC(c2c(F)cccc2F)c2cnn(Cc3ccccc3)c2N1,O=C1CC(c2c(F)cccc2F)c2nnn(Cc3ccccc3)c2N1,1,0,97.5,0.33333333333333337,98.81773491827292
OCc1cc2ccccc2nc1NC1c2ccccc2CC1O,CCc1c22ccccc2nc1NC1c2ccccc2CC1O,0,0,93.54838709677419,1.0,98.81773491827292
CC1(C)CN(C(=O)c2ccccc2NC(=O)c2ccccc2)CCO1,CC1(C)CN(C(=O)c2ccccc2NC(=O)c2ccccc2)CCO1,1,1,100.0,0.0,98.81773491827292
Cc1c(C)c(C)c(S(=O)(=O)NCCC2CCCO2)c(C)c1C,Cc1c(C)c(C)c(S(=O)(=O)NCC22CCCO2)c(C)c1C,0,0,97.5,1.0,98.81773491827292
CCN1CCN(C(=O)c2snc(-c3ccc(C)cc3)c2N)CC1,CCN1CCN(C(=O)c2snc(-c3ccc(C)cc3)c2N)CC1,1,1,100.0,0.0,98.81773491827292
Cc1cc(F)ccc1NC(=O)C1CC(=O)N(C)C1,Cc1cc(F)ccc1NC(=O)C1CC(=O)N(C)C1,1,1,100.0,0.0,98.81773491827292
Cc1ccc(C#N)c(=O)n1-c1ccc(F)c(Cl)c1,Cc1ccc(C#N)c(=O)n1-c1ccc(F)c(Cl)c1,1,1,100.0,0.0,98.81773491827292
CCN(C(=O)c1nc(-c2cnccn2)no1)C1CCCCC1,CCN(C(=O)c1nc(-c2cnccn2)no1)C1CCCCC1,1,1,100.0,0.0,98.81773491827292
Cc1ccncc1NC(=O)NC1CCCOc2ccccc21,Cc1ccncc1NC(=O)NC1CCCOc2ccccc21,1,1,100.0,0.0,98.81773491827292
COc1cccc(NC(=O)NC2CCOC2c2ccccc2)c1,COc1cccc(NC(=O)NC2CCOC2c2ccccc2)c1,1,1,100.0,0.0,98.81773491827292
COc1ccc(CNC(=O)CN2Cc3ccccc3C2=O)cc1,COc1ccc(CNC(=O)CN2Cc3ccccc3C2=O)cc1,1,1,100.0,0.0,98.81773491827292
Cn1nc(C(C)(C)C)cc1C(=O)N(CCO)Cc1ccccc1,Cn1nc(C(C)(C)C)cc1C(=O)N(CCO)Cc1ccccc1,1,1,100.0,0.0,98.81773491827292
Cc1cc(C)c(C#N)c(SC(C(=O)NCc2ccco2)C(C)C)n1,Cc1cc(C)c(C#N)c(SCCC(=O)NCc2ccco2)C(C)C)n1,0,0,97.61904761904762,1.0,98.81773491827292
Cc1cc(C)nc(C(C#N)C(=O)COCC2CC2)n1,Cc1cc(C)nc(C(C#N)C(=O)OOCC2CC2)n1,1,0,96.96969696969697,0.33333333333333337,98.81773491827292
Cc1cnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,Cc1cnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,1,1,100.0,0.0,98.81773491827292
CCOc1ccc(C(=O)N(C)Cc2ccc(O)cc2)cc1,CCOc1ccc(C(=O)N(C)Cc2ccc(O)cc2)cc1,1,1,100.0,0.0,98.81773491827292
COc1cc2[nH]c(=O)n(C(C)CC(C)C)c(=O)c2cc1OC,COc1cc2[nH]c(=O)n(CCC)CC(C)C)c(=O)c2cc1OC,0,0,97.5609756097561,1.0,98.81773491827292
COc1cccc(C(=O)NCc2ccc(N3CCCCC3=O)cc2)c1,COc1cccc(C(=O)NCc2ccc(N3CCCCC3=O)cc2)c1,1,1,100.0,0.0,98.81773491827292
COc1cccc(OCC(=O)Nc2cccnc2-n2ccnc2C)c1,COc1cccc(OCC(=O)Nc2cccnc2-n2ccnc2C)c1,1,1,100.0,0.0,98.81773491827292
COc1ccc(C)c2sc(NC(=O)C3CCC3)nc12,COc1ccc(C)c2sc(NC(=O)C3CCC3)nc12,1,1,100.0,0.0,98.81773491827292
COc1ccccc1-c1noc(COC(=O)c2ccco2)n1,COc1ccccc1-c1noc(COC(=O)c2ccco2)n1,1,1,100.0,0.0,98.81773491827292
c1cc(-c2ccc(CNCc3cncs3)cc2)[nH]n1,c1cc(-c2ccc(CNCc3cncs3)cc2)[nH]n1,1,1,100.0,0.0,98.81773491827292
O=C(NCc1ccc2c(c1)OCO2)C1Cc2ccccc2C1,O=C(NCc1ccc2c(c1)OCC2)C1Cc2ccccc2C1,1,0,97.14285714285714,0.2978723404255319,98.81773491827292
Cn1cccc(NC(=O)c2cccc(-n3cnnn3)c2)c1=O,Cn1cccc(NC(=O)c2cccc(-n3cnnn3)c2)c1=O,1,1,100.0,0.0,98.81773491827292
CC(C)Oc1ccc(NC(=O)CSc2nnc(C(C)C)n2N)cc1,CC(C)Oc1ccc(NC(=O)CSc2nnc(C(C)C)n2N)cc1,1,1,100.0,0.0,98.81773491827292
COc1ccc(C(C)NC(C)C(=O)N2CCC(C)CC2)cc1F,COc1ccc(C(C)NC(C)C(=O)N2CCC(C)CC2)cc1F,1,1,100.0,0.0,98.81773491827292
COc1cccc(C2CC2C(=O)N2CCOCC2C2CC2)c1,COc1cccc(C2CC2C(=O)N2CCOCC222CC2)c1,0,0,97.14285714285714,1.0,98.81773491827292
Cc1nnc2n1CCN(C(=O)Cn1c(C3CC3)nc3ccccc31)C2,Cc1nnc2n1CCN(C(=O)Cn1c(C3CC3)nc3ccccc32)C2,0,0,97.61904761904762,1.0,98.81773491827292
Cc1ccc2c(c1)N(C(=O)c1ccc(-n3ccnn3)cc1)CCC2,Cc1ccc2c(c1)N(C(=O)c1ccc(-n3cnnn3)cc1)CCC2,1,0,97.61904761904762,0.24528301886792447,98.81773491827292
Nc1cc(Br)ccc1S(=O)(=O)N1CCCC(CO)C1,Nc1cc(Br)ccc1S(=O)(=O)N1CCCC(CO)C1,1,1,100.0,0.0,98.81773491827292
O=C(Cn1cccnc1=O)N1CCCc2ccccc21,O=C(Cn1cccnc1=O)N1CCCc2ccccc21,1,1,100.0,0.0,98.81773491827292
O=C(NCc1ccccn1)c1cc2c(ccc3ccccc32)oc1=O,O=C(NCc1ccccn1)c1cc2ccccc3ccccc32)oc1=O,0,0,97.43589743589743,1.0,98.81773491827292
CCOc1ccc(C(=O)Nc2cc(C)nn2-c2ccccc2)cc1,CCOc1ccc(C(=O)Nc2cc(C)nn2-c2ccccc2)cc1,1,1,100.0,0.0,98.81773491827292
Cc1ccc(CCNC(=O)C(C)n2nnc(-c3ccccc3)n2)cn1,Cc1ccc(CCNC(=O)C(C)n2nnc(-c3ccccc3)n2)cn1,1,1,100.0,0.0,98.81773491827292
COC(C)(C)c1noc(CCn2cnc3sccc3c2=O)n1,COC(C)(C)c1noc(CCn2nnc3sccc3c2=O)n1,1,0,97.14285714285714,0.29824561403508776,98.81773491827292
CCc1ccsc1CNC(=O)NC1CCOC(C2CC2)C1,CCc1ccsc1CNC(=O)NC1CCOC2C2CC2)C1,0,0,96.875,1.0,98.81773491827292
C#Cc1cccc(C(=O)N2CCc3onc(-c4cccc(F)c4)c3C2)c1,C#Cc1cccc(C(=O)N2CCc3nnc(-c4cccc(F)c4)c3C2)c1,0,0,97.77777777777777,1.0,98.81773491827292
Cc1nc(-c2ccccc2O)n(-c2ccccc2)n1,Cc1nc(-c2ccccc2O)n(-c2ccccc2)n1,1,1,100.0,0.0,98.81773491827292
CC(O)(CNC(=O)C1CC(=O)N(c2ccccc2)C1)c1cccs1,CC(O)(CNC(=O)C1CC(=O)N(c2ccccc2)C1)c1cccs1,1,1,100.0,0.0,98.81773491827292
CN(C(=O)Nc1cnn(CC(N)=O)c1)C1CCCC1,CN(C(=O)Nc1cnn(CC(N)=O)c1)C1CCCC1,1,1,100.0,0.0,98.81773491827292
CC(C)NC(=O)C1CCN(C(=O)CCC2CCCCO2)CC1,CC(C)NC(=O)C1CCN(C(=O)CCC2CCCOO2)CC1,1,0,97.22222222222221,0.27083333333333337,98.81773491827292
CCOc1ccccc1C1CC(=O)Nc2c1cnn2C1CCCC1,CCOc1ccccc1C1CC(=O)Nc2c1cnn2C1CCCC1,1,1,100.0,0.0,98.81773491827292
COc1cc(C(C)NC(=O)Nc2cnn(C)c2)ccc1OCC(C)C,COc1cc(C(C)NC(=O)Nc2cn((C)c2)ccc1OCC(C)C,0,0,97.5,1.0,98.81773491827292
CC(C)c1ccc(S(=O)(=O)Nc2ccccn2)cc1,CC(C)c1ccc(S(=O)(=O)Nc2ccccn2)cc1,1,1,100.0,0.0,98.81773491827292
CC(NC(=O)C1CCC1)C(=O)NC1CCCCC1C(C)(C)C,CC(NC(=O)C1CCC1)C(=O)NC1CCCCC1C(C)(C)C,1,1,100.0,0.0,98.81773491827292
CCC(CC)c1nnc(NC(=O)c2cnc(C)cn2)s1,CCC(CC)c1nnc(NC(=O)c2cnc(C)nn2)s1C,0,0,96.96969696969697,1.0,98.81773491827292
CC(C)CN(C(=O)CNC(=O)Cc1cccc(F)c1)C1CC1,CC(C)CN(C(=O)CNC(=O)Cc1cccc(F)c1)C1CC1,1,1,100.0,0.0,98.81773491827292
O=C(Nc1cnc(-n2ccnc2)nc1)c1cnccn1,O=C(Nc1cnc(-n2ccnc2)nn1)c1cnccn1,1,0,96.875,0.28888888888888886,98.81773491827292
CN(CC(=O)OCC=Cc1ccccc1)C(=O)c1ccccc1,CN(C((=O)OCC=Cc1ccccc1)C(=O)c1ccccc1,0,0,97.22222222222221,1.0,98.81773491827292
CC(=O)Nc1cccc(-c2nc3ccc(NC(C)=O)cc3s2)c1,CC(=O)Nc1cccc(-c2nc3ccc(NC(C)=O)cc3s2)c1,1,1,100.0,0.0,98.81773491827292
COc1ccc(-c2cc(-c3ccc(C)o3)nc(N)n2)cc1,COc1ccc(-c2cc(-c3ccc(C)o3)n((N)n2)cc1,0,0,97.2972972972973,1.0,98.81773491827292
CCOC(=O)CN1C(=O)C(C)Oc2ccc(Cl)cc21,CCOC(=O)CN1C(=O)C(C)Oc2ccc(Cl)cc21,1,1,100.0,0.0,98.81773491827292
Cc1nn2cc(C(=O)NCc3ccccc3)nc2s1,Cc1nnccc(C(=O)NCc3ccccc3)nc2s1,0,0,96.66666666666667,1.0,98.81773491827292
Cc1cn2c(CN3CCN(C(C)C(N)=O)CC3)c(C)nc2s1,Cc1cn2c(NN3CCN(C(C)C(N)=O)CC3)c(C)nc2s1,1,0,97.43589743589743,0.3584905660377359,98.81773491827292
CNC(=O)c1cccc(C(=O)OCCn2cccn2)c1,CNC(=O)c1cccc(C(=O)OCCn2cccn2)c1,1,1,100.0,0.0,98.81773491827292
Cc1cccc(C2CCCN2Cc2cnc(C(C)(C)C)s2)n1,Cc1cccc(C2CCCN2Cc2cnc(C(C)(C)C)s2)n1,1,1,100.0,0.0,98.81773491827292
CCC(C)NC(=O)CCc1nnc2ccc(N3CCOCC3)nn12,CCC(C)NC(=O)CCc1nnc2ccc(N3CCOCC3)nn12,1,1,100.0,0.0,98.81773491827292
CN(C1CCc2ccccc21)S(=O)(=O)Cc1ccc(F)cc1,CN(C1CCc2ccccc21)S(=O)(=O)Cc1ccc(F)cc1,1,1,100.0,0.0,98.81773491827292
CCc1cc(=O)[nH]c(SCC(=O)Nc2nc(C)cs2)n1,CCc1cc(=O)[nH]c(SCC(=O)Nc2nc(C)cs2)n1,1,1,100.0,0.0,98.81773491827292
CCC1(C)CCCN(C(=O)NCc2ncn(C)n2)C1,CCC1(C)CCCN(C(=O)NCc2ncn(C)n2)C1,1,1,100.0,0.0,98.81773491827292
CC(c1ccco1)N(C)C(=O)Nc1ccc(C(=O)NC2CC2)cc1,CC(c1ccco1)N(C)C(=O)Nc1ccc(C(=O)NC2CC2)cc1,1,1,100.0,0.0,98.81773491827292
COc1ccc(NC(=O)Nc2cc(C)nn2-c2ccc(F)cc2)cc1,COc1ccc(NC(=O)Nc2cc(C)nn2-c2ccccF)cc2)cc1,0,0,97.5609756097561,1.0,98.81773491827292
Cc1cc(NC(=O)C2COc3ccccc3O2)c2ncccc2c1,Cc1cc(NC(=O)C2COc3ccccc3O2)c2ncccc2c1,1,1,100.0,0.0,98.81773491827292
CN(CC(=O)NCC(F)(F)F)C(=O)c1cc(F)ccc1O,CN(CC(=O)NCC(F)(F)F)C(=O)c1cc(F)ccc1O,1,1,100.0,0.0,98.81773491827292
CSc1nc(C)c(CCC(=O)Nc2nc(C)no2)c(C)n1,CSc1nc(C)c(CCC(=O)Nc2nc(C)no2)c(C)n1,1,1,100.0,0.0,98.81773491827292
COc1cccc(C(=O)NCCCn2cc(Cl)cn2)c1OC,COc1cccc(C(=O)NCCCn2cc(Cl)cn2)c1OC,1,1,100.0,0.0,98.81773491827292
NC(=O)CCn1ccc(NC(=O)c2cccc(Cl)c2)n1,NC(=O)CCn1ccc(NC(=O)c2cccc(Cl)c2)n1,1,1,100.0,0.0,98.81773491827292
CC1CC(CNc2cccc(Cn3cccn3)c2)CCO1,CC1CC(CNc2cccc(Cn3cccn3)c2)CCO1,1,1,100.0,0.0,98.81773491827292
CCc1cc(=O)oc2cc(OCC(=O)OC)c(Cl)cc12,CCc1cc(=O)oc2cc(OCC(=O)OC)c(Cl)cc12,1,1,100.0,0.0,98.81773491827292
CNc1nn2c(=O)c(Cc3ccccc3N)nnc2s1,CNc1nn2c(=O)c(Cc3ccccc3N)nnc2s1,1,1,100.0,0.0,98.81773491827292
O=C(NCc1ccccn1)C1CCC(=O)N1C1CCCCC1,O=C(NCc1ccccn1CC1CCC(=O)N1C1CC1111,0,0,88.23529411764706,1.0,98.81773491827292
Cc1ccccc1C1(C(=O)NCC(=O)C(C)C)CCOCC1,Cc1ccccc1C1(C(=O)NCC(=O)C(C)C)CCOCC1,1,1,100.0,0.0,98.81773491827292
O=C(c1cc(-n2cccn2)ccc1Cl)N1CCC2(CCCO2)CC1,O=C(c1cc(-n2cccn2)ccc1Cl)N1CCC2(CCCO2)CC1,1,1,100.0,0.0,98.81773491827292
CC1COCC(C)N1C(=O)c1cccc(-n2cccc2)c1,CC1CCCC(C)N1C(=O)c1cccc(-n2cccc2)c1,1,0,97.14285714285714,0.26190476190476186,98.81773491827292
O=C(NC1CCN(C(=O)c2ccoc2)CC1)c1csnn1,O=C(NC1CCN(C(=O)c2cccc2)CC1)c1csnn1,0,0,97.14285714285714,1.0,98.81773491827292
O=C(c1cccc(-n2cccc2)c1)N1CCC(CO)C1,O=C(c1cccc(-n2cccc2)c1)N1CCC(CO)C1,1,1,100.0,0.0,98.81773491827292
CC(=O)c1c(C)[nH]c(C(=O)NCc2cc(C)oc2C)c1C,CC(=O)c1c(C)[nH]c(C(=O)NCc2cc(C)oc2C)c1C,1,1,100.0,0.0,98.81773491827292
Cc1ccc(C(=O)C(C)C)cc1S(=O)(=O)NC1CC1,Cc1ccc(C(=O)C(C)C)cc1S(=O)(=O)NC1CC1,1,1,100.0,0.0,98.81773491827292
O=C(Nc1cc(F)ccc1OCC1CCCO1)c1ccnc(F)c1,O=C(Nc1cc(F)ccc1OCC1CCCO1)c1ccnc(F)c1,1,1,100.0,0.0,98.81773491827292
COC(=O)c1cc(-c2cccs2)n(-c2ccccc2)n1,COC(=O)c1cc(-c2cccs2)n(-c2ccccc2)n1,1,1,100.0,0.0,98.81773491827292
